BFS_NR_GEMEINDE;GEMEINDE_NAME;BEZIRK_NR;BEZIRK_NAME;JAHR;GESCHLECHT_CODE;GESCHLECHT_BEZEICHNUNG;NATIONALITAET_CODE;NATIONALITAET_BEZEICHNUNG;ANZAHL_PERSONEN;MALE;FEMALE;SWISS;NOTSWISS
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
